id,instruction,node_precision,node_recall,node_f1,edit_distance,link_precision,link_recall,link_f1,argument_precision,argument_recall,argument_f1
15996233,Please download the image from this URL (http://example.com/example.jpg) and save it.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
61664663,"I would like to download a video from a URL, stabilize it to make it smoother, change the playback speed, extract the audio track, and reduce the background noise. The URL is 'https://www.example.com/example.mp4'. I want to change the playback speed of the video to 1.5x the original speed.",1.0,1.0,1.0,1.0,0,0,0,0.3333333333333333,1.0,0.5
56699343,I want to combine the audio files 'example1.wav' and 'example2.wav' to create a single output audio file.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
32340554,I have a video file 'example.mp4' and a separate voiceover audio file 'example.wav'. I want to synchronize the audio with the visuals of the video.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
39913556,"I have an audio file, example.wav, with some background noise that I want to remove. Once the noise is removed, I want to transcribe the audio into text and extract the relevant topics. Paraphrase these topics and create a new image based on the paraphrased text. Find similar images and create a video combining the generated image and a similar image.",0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428572,0,0,0,0.75,0.8571428571428571,0.7999999999999999
35486432,"I have an audio file, example.wav, in which I want to change my voice to sound like a female. After that, I want to remove some background noise and apply a reverb effect to it.",1.0,1.0,1.0,1.0,0,0,0,0.8,1.0,0.888888888888889
19628330,"I have an audio file (example.wav) with a recorded voice that I want to change in pitch and gender, then transcribe it into text, correct any grammatical errors in the text, and finally generate an image based on that corrected text",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
26762320,"I want a video explaining the impact of technology on the environment, but the text should be simplified for better understanding. I am interested in a specific article called 'example'.",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666667,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
28344809,"I want to convert my text file 'example.txt' into a video, transcribe speech from the video, add a voiceover using the transcribed text and stabilize the generated video.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
30055140,"I need to create a video presentation using an image that features the text 'Happy Birthday' as well as a similar image from the internet. In addition, please extract any text present in the input image.",0.6666666666666666,0.5,0.5714285714285715,-0.25,0,0,0,0.0,0.0,0
23064926,"I have a video called 'example.mp4' with an existing voiceover in 'example.wav'. I need the voiceover to be synchronized with the video, then I want to transcribe the speech from the video into text, and use that text to add a new voiceover to the video. After that, I want to extract a black and white still image from the video and colorize it. Then, I want to apply a style transfer to the colorized image using an example image called 'example.jpg', and finally, perform a similar image search using the stylized image.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
17455453,"I would like to apply the visual style of the image 'example1.jpg' to the content of the image 'example2.jpg'. After that, please extract any text in the resulting image and create an audio file with the extracted text.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
54815946,"I have a recorded audio, 'example.wav', and I would like to change the tone, pitch, and gender to sound like a female. Also, I have a video file, 'example.mp4', and I want to synchronize the modified voice with the video.",0.6666666666666666,1.0,0.8,-0.33333333333333326,0,0,0,0.6,1.0,0.7499999999999999
34001341,"I am preparing a presentation and need to create a video based on images and a script. I want to synchronize the voiceover (example.wav) with the slideshow and adjust the speed according to the following script. Please make sure the final video is synchronized with the script. Script: 'Artificial intelligence is transforming various industries and enabling innovative solutions. The future of AI presents numerous opportunities and challenges. In this presentation, we will discuss the potential impact of AI on our society.' Images: example.jpg, example2.png",0.75,1.0,0.8571428571428571,0.25,0,0,0,0.42857142857142855,0.5,0.4615384615384615
89154537,Find me a picture of a beautiful sunset over the ocean using the image search tool.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
24100070,"I have a short phrase 'AI revolution' and I need a more detailed and descriptive version of it, but also simplified for better understanding.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
71260223,I want to turn the article found at 'https://example.com/article' into a detailed description and then create an image based on the description,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666667,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
22328789,I need a combined and colorized panorama of a black and white image 'example.jpg' that I provide and an image downloaded from the URL 'https://www.example.com/example-image.jpg'. I also want the visual style of another image 'example_style.jpg' that I provide to be applied to the created panorama.,1.0,1.0,1.0,-0.25,0,0,0,1.0,1.0,1.0
78057004,"I have a complex text and I need it to be rewritten in a simpler and more understandable manner. Here's my text: 'Despite the intricate constitution of the interrelated web of factors contributing to the dissemination of misinformation, it is of utmost significance to consider the role of social networking sites in propelling the propagation of unsubstantiated claims that tend to polarize the public sentiment and impact decision-making processes.'",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
29602798,"I have an article that contains a helpful URL. However, the article is too complex and difficult to understand. I would like to get a simplified version of the article and extract the URL, so I can easily share it with others. The article text is: 'Dissatisfied with the slow pace of global success, the organization has stepped up efforts to increase its reach, resulting in substantial gains. Visit https://example.com for more details.'",1.0,0.6666666666666666,0.8,-0.33333333333333326,0,0,0,1.0,0.6666666666666666,0.8
33577070,"I have a video file called example.mp4. I would like to transcribe the speech in the video and use the transcribed command to adjust the speed of the video. Then, I want to extract an image from the adjusted speed video and finally extract text from that image using OCR.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
98957541,I have a video file named 'example.mp4'. I want to slow down the video speed to 0.75x. Please adjust the video speed.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
13961610,"I have two images (example.jpg, example.png) that I want to use as a slideshow. Then, I need to stabilize the video from any potential shakiness, and finally extract the audio track from the stabilized video.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
71388445,I need you to expand the statement 'AI assistants are revolutionizing the world' into a more detailed and descriptive version.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
14766471,"I have an image with a lot of french text in it, the file is 'example.jpg'. I need a shortened, English version that maintains the original meaning. Please help me convert it.",1.0,0.75,0.8571428571428571,0.0,0,0,0,1.0,0.75,0.8571428571428571
24445139,"I want to combine example1.wav and example2.wav into a single audio file, then synchronize this merged audio with my video, example.mp4. Additionally, I would like to extract a still image from the synchronized video and create a slideshow video using that extracted image and my example.jpg image. Lastly, extract the audio track from the slideshow video.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
26786491,"I have an image named 'example.jpg' that I want to combine with an image from a URL. Then, search for a similar image to the combined image and extract any text present in that similar image.",1.0,1.0,1.0,1.0,0,0,0,0.75,0.75,0.75
27599500,"I want to create a video presentation for my project. Combine 'example1.wav' and 'example2.wav' audio files into a single file. Then, synchronize the combined audio with the 'example.mp4' video. Extract the audio from the synchronized video and transcribe it into text. Generate an image based on the transcribed text. Finally, create a slideshow video using the generated image and 'example.jpg' image.",0.6666666666666666,1.0,0.8,-0.8333333333333333,0,0,0,0.5714285714285714,0.5714285714285714,0.5714285714285714
10752387,"I want to find a similar image to a specific moment in the 'example.mp4' video, then colorize it and apply the visual style of 'example.jpg' to it.",1.0,1.0,1.0,1.0,0,0,0,0.5,1.0,0.6666666666666666
67077165,I would like to know the sentiment of this text: 'I'm having a fantastic day at the beach.',1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
19059855,"I want to create an engaging audio file based on this text message: 'Wow, this software is truly incredible! I've never experienced anything quite like it.' And please make the voice sound excited and happy.",1.0,0.3333333333333333,0.5,-1.6666666666666665,0,0,0,1.0,0.25,0.4
20451284,"The user wants to download the text content from a URL, generate a list of relevant topics, search for specific texts or keywords related to the topics, adjust the speed of a provided video 'example.mp4' and extract a still image from it.",1.0,1.0,1.0,1.0,0,0,0,1.0,0.8571428571428571,0.923076923076923
30574227,"I have a long article about the history of computer science, and I need a concise summary to understand the main points. Here is the text of the article: 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat...'",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
83115938,Please transcribe the speech from the audio file 'example.wav' into text.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
11383460,"I have an image (example.jpg) with a lot of text in it, including a URL, and I want only the summarized version of the text (with retained main points) and the URL present in the image.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
27723483,I want to find information about solar energy and generate an image that represents a topic related to it.,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666667,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
31974621,I have a complicated sentence that is hard to understand: 'The incessant and cacophonous noise emanating from the motley band of obstreperous children was manifested by a raucous uproar that plagued the quiet neighborhood with its intrusive clamor.' Please simplify this sentence for me.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
27308589,Find me summarized articles about 'climate change' and still images from related videos.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
25672611,I have a text that contains a URL. It says 'Check out this website: https://www.example.com for more information.' Please extract the URL from this text for me.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
26639824,I want to create a collage using a still image extracted from 'example.mp4' video and 'example.jpg' image. The extracted still image should be colorized before being merged with the other image.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
31064808,"I have an audio recording from a lecture, 'example.wav', and I'd like to get the text transcribed.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
77281257,"I want to create a unique and engaging tutorial video on my example.mp4 file, based on the text 'How to maintain a successful vegetable garden'. Please help me generate some topic ideas, create a unique version of one, add a voiceover to my video using that rewritten topic, and stabilize the video for better viewing experience.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
54874621,Create a stabilized video that contains a slideshow of a waveform image generated from example.wav audio file and example.jpg image with a voiceover using the provided script text: 'Welcome to our tutorial about audio waveform analysis.',1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
83894256,"I have a text description: 'A beautiful landscape with a large waterfall, surrounded by green trees and blue sky.' I'd like to get an image based on this description and find some similar images.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
29582096,"I want to rewrite and simplify the following text: 'Despite the plethora of challenges that Rachel encountered during her excruciatingly arduous journey, she remained resolute in her determination to reach her ultimate goal.', while making sure the grammar is correct.",1.0,0.6666666666666666,0.8,-0.33333333333333326,0,0,0,1.0,0.6666666666666666,0.8
16553701,I want to speed up the example.mp4 video to make it twice as fast.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
32811543,"I want to find a video related to the content of the text present in a colored version of the provided black and white image 'example.jpg', combined with another image 'example2.jpg'.",1.0,0.8,0.888888888888889,0.19999999999999996,0,0,0,1.0,0.8,0.888888888888889
26249323,I would like to know the sentiment of the following text: 'I had a wonderful day today! Everything was perfect!'.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
20116340,"I have a black and white image 'example.jpg' and a style image 'style.jpg'. I want to first add color to the black and white image, then find a similar image based on the colorized image, and finally apply the style of the 'style.jpg' to the new image.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
27319334,Please download the text content from the following URL: 'https://example.com/article',1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
29974280,I want to make a promotional video for my new product using the short script 'Introducing our innovative and eco-friendly solution to daily challenges. Example.mp4 for the background video and add a voiceover using the expanded and paraphrased script.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
28585267,"I have an audio file, 'example.wav', with a recorded conversation between two people. I would like to change one person's voice in the recording to sound more masculine and deep. Then, I want to transcribe the conversation into text. Finally, I would like to add a reverb effect to the modified audio file.",1.0,1.0,1.0,1.0,0,0,0,0.8,1.0,0.888888888888889
19056972,I would like to find similar images to the example.jpg photo that I have.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
46735169,"I would like to create a slideshow video from example1.jpg and example2.jpg, then slow down the video speed according to my instruction and finally extract the audio track from the adjusted video.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
18432105,"Hello, I have a shaky video that I'd like to stabilize to make it smoother. Please use the 'Video Stabilizer' tool to improve the video quality. Here is the video file: 'example.mp4'.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
32969258,Please extract text from this image: example.jpg,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
20631231,"I have two audio files, 'example.wav' and 'example2.wav'. I'd like to apply the following audio effects on 'example.wav': reverb, chorus, and equalization. Next, reduce the noise in the processed file. Then, change the voice characteristics, such as tone and pitch, based on my preferences. After that, combine the modified audio file with 'example2.wav'. Create a visual representation of the combined audio file, and finally make a slideshow video using the generated image and another image 'example.jpg'.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
63926996,"Hi, I have an article about environmental conservation that I want to spin for my blog using the Article Spinner tool. The text of the article is: 'Environmental conservation is a practice of protecting the natural environment, its resources, and biodiversity. It involves the reduction of waste, pollution, and efficient use of resources. By adopting conservation measures, we can ensure a sustainable living for future generations.'",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
15695412,"I have an audio file 'example.wav' containing a lecture about a specific subject. I need a tool that can convert the audio into text, search the internet for more information about the subject, and generate a summary audio file containing the additional information.",0.5,1.0,0.6666666666666666,0.5,0,0,0,0.25,0.25,0.25
10609131,"Please help me download a video from 'example.mp4' URL, extract the audio track from it, combine it with my voiceover 'example.wav', and synchronize the combined audio with the original video.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
78727102,I have a shaky video of my trip to the beach that I want to stabilize so that it looks smooth and professional. Here is the video file: 'example.mp4',1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
95442676,I have a video file called 'example.mp4' and a separate voiceover audio file called 'example.wav'. I need to synchronize the timing of the voiceover with the visuals of the video.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
17515978,"I need a gameplay tutorial video for the game with example gameplay video displayed, OCR extracted text from its image, and a voiceover with the provided example tutorial script.",0.75,0.6,0.6666666666666665,0.19999999999999996,0,0,0,0.4,0.3333333333333333,0.3636363636363636
30162813,"I have a long description of a beautiful landscape scene and I want to get a summarized version of it, as well as an image representation. Can you help me with this? Here's the text: 'The verdant hills stretched as far as the eye could see, with the sun casting its warm glow upon the lush meadows below. Majestic trees lined the winding river that meandered through the valley, their vibrant leaves dancing in the gentle breeze. Birds soared high in the sky, their songs filling the air with a sense of joy and freedom. The serene landscape was a picturesque display of nature's beauty, a captivating scene that would remain etched in one's memory forever. In the distance, the magnificent mountains stood guard, their snow-capped peaks sparkling like jewels in the sun's brilliant light, a symbol of resilience and strength amongst a world of constant change. The entire panorama seemed to be a living painting, a masterpiece crafted by the unseen hand of an incredible artist, beckoning all to appreciate and admire its stunning splendor.'",1.0,0.6666666666666666,0.8,-0.33333333333333326,0,0,0,1.0,0.6666666666666666,0.8
17529566,"I have a video file named 'example.mp4'. I'd like you to transcribe the speech in the video, extract the keywords from the transcribed text, simplify those keywords, and check if there are any URLs present in the simplified text. If there's a URL, download the text content from it. I also have an audio file named 'example.wav'. I want to apply some audio effects, like reverb and equalization, to this audio file.",1.0,1.0,1.0,-0.33333333333333326,0,0,0,1.0,1.0,1.0
13491227,Can you expand the following short text into a more descriptive version? The original text is: 'Cloud computing provides cost savings.',1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
53629551,"I have a piece of text written in French, and I need a list of relevant topics generated in English. The text is: 'Les bienfaits insoupçonnés des chats sur la santé.'",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
98526527,"I have a short text: 'A kitten playing with a toy.' I would like a grammatically correct and more detailed version of this text, and then create a video based on the improved text.",1.0,0.6666666666666666,0.8,-0.33333333333333326,0,0,0,1.0,0.6666666666666666,0.8
70510937,"I have an article titled 'The Impact of AI on Humanity' which needs to be rewritten to avoid plagiarism. I would also like to have the grammar corrected. Additionally, I have a video (example.mp4) that I'd like to be sped up 1.5 times. Please find the attached article and video, as well as the instructions for video speed changes.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
22545929,"I have this German text: 'Der beste Audiokurs befindet sich hier: example.com/audio. Ich möchte den Inhalt des Kurses in englischer Sprache.', I need it translated to English, and download both the audio and text content from the provided URL.",1.0,1.0,1.0,0.5,0,0,0,1.0,1.0,1.0
27779884,I would like to create a unique panorama image by combining the style of example1.jpg with the content of example2.jpg and finally stitch the result with example3.jpg.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
32233836,Please adjust the speed of my video 'example.mp4' to 1.5x faster.,1.0,1.0,1.0,1.0,0,0,0,0.5,1.0,0.6666666666666666
13546495,"I have an audio recording (example.wav) of an important meeting, but there is a lot of background noise that makes it difficult to hear the conversation. Please reduce the background noise so that the conversation is easier to understand.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
31107902,"I have an example.jpg containing some text. Please help me extract the text, find the main keywords, then expand those keywords into more descriptive text and finally generate relevant topics based on the expanded text.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
32779112,"I have an audio file 'example.wav' with my voice. I want my voice to be changed to sound like a female voice, and then combine it with another audio file 'example2.wav'. Next, apply a reverb effect to the combined audio, and finally reduce any background noise. Once it's processed, I would like an image to represent it, perhaps as a waveform, and then find similar images to that waveform.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
10331102,"I have two audio files, example1.wav and example2.wav, that I want to combine into a single output file.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
16729477,"I have an audio file named 'example.wav'. Please transcribe the audio into text, create a unique version of the text by rewriting it using synonyms and syntax changes, extract the most important keywords and phrases from the rewritten text, and generate a video based on those keywords and phrases.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
20675220,I want to search for information about climate change on the internet.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
28329967,I have an audio file named 'example.wav' and I would like to generate an image that visually represents the audio.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
31997788,I have a scientific article named 'Solar Plume Theory and Space Weather' which is quite complex to understand. I want to simplify this article and find a related video with a voiceover based on the simplified article text. The complex article text is: 'The solar plume theory provides insights into the interplanetary magnetic field topology associated with solar eruptions. A better understanding of these phenomena leads to improved space weather prediction and management.',1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
24430869,"I have two black and white images, example1.jpg and example2.jpg. I would like to colorize example1.jpg, create a video slideshow combining the colorized image and example2.jpg, and then extract any speech from the video into text. Finally, I want to generate a list of relevant topics based on the transcribed text.",0.6,0.75,0.6666666666666665,0.0,0,0,0,0.6,0.75,0.6666666666666665
21779257,"I need to develop a more detailed and descriptive paragraph on 'The importance of healthy eating habits' and generate related topics. Then, provide a paraphrased version of the detailed text.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
23169671,"I have an audio file, 'example.wav', and I want to apply some audio effects, transcribe its speech into text, extract a URL from the text, and then download a video from that URL.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
15777077,I would like to create a slideshow video using 'example1.jpg' and 'example2.jpg'.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
19133962,I have some text here and I want to extract a URL from it. Here it is: 'Just check out this amazing website: https://www.example.com' Please help me!,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
13450285,"I have an audio file called 'example.wav' which contains a speech. I need the speech transcribed into text, have its sentiment analyzed, find content related to that sentiment on the internet, and create an audio file with the sentiment analysis result.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
30008478,"I want to obtain an image related to the topic after simplifying and paraphrasing the text: 'Machine learning algorithms use statistical analysis to give computers the ability to learn with data, without being specifically programmed.'",0.6666666666666666,0.4,0.5,-0.6000000000000001,0,0,0,0.3333333333333333,1.0,0.5
29300562,"I have a short text which is 'Me encanta jugar al fútbol en mi tiempo libre'. I need it to be paraphrased and then translated to English. Also, I have an audio recording 'example.wav' with my voice. I would like to change the pitch of the audio to be higher.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
86138108,I would like you to help me convert my 'example.wav' audio file into a summarized and simplified text.,1.0,0.75,0.8571428571428571,0.0,0,0,0,1.0,0.75,0.8571428571428571
17622189,"I have a complex scientific article about climate change that I want to understand better. Please simplify the article, provide a summary of the main points, and create a video to explain the topic. The article text is 'example.txt'.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
11576405,"I need to create a video presentation about the benefits of forest conservation. Please search the internet for relevant information, correct any grammatical errors, and add the voiceover to the 'example.mp4' video using the corrected text.",1.0,0.75,0.8571428571428571,0.0,0,0,0,1.0,0.8,0.888888888888889
30243989,"Dear Tools, I have a non-English video 'example.mp4' with some important information and its corresponding non-English transcript 'Non-English Transcript'. I need to understand the content in English, so I'd like you to: 1. Translate the non-English transcript to English; 2. Make sure the translated transcript is grammatically correct; 3. Adjust the video playback speed according to the translated transcript's instructions (e.g., fast or slow); and 4. Stabilize the shaky video. Thank you!",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
22057753,I need to download an audio file from this URL: example-url.com/example.wav,0.0,0.0,0,-1.0,0,0,0,0.0,0.0,0
12596149,Download an image of a beautiful sunset from the following URL: https://example.com/sunset.jpg and save it to my local storage.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
21943782,"I have a text in French about a video editing technique: 'Voici une nouvelle technique de montage vidéo. Pour en savoir plus, visitez example.com'. I don't understand French, so I need it translated to English and summarized. Then, please help me access the content from the given URL and adjust the playback speed of the example.mp4 video as per the instructions found.",0.8,0.8,0.8000000000000002,0.8,0,0,0,0.8333333333333334,0.8333333333333334,0.8333333333333334
65446922,I have an example.wav audio file that contains a spoken URL. I want the URL extracted from the audio as text.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
21194198,I have a text 'Check out this amazing website: https://example.com!' and I need to extract the URL from it.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
40209985,"I want to know about the main points of climate change in different countries. Can you search for information, translate it if necessary, and then provide me with a summarized version in English?",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
22635047,I have a black and white photo in 'example.jpg' and I would like to bring it to life by adding color to it using the Image Colorizer tool.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
28128488,"Translate the French text 'Le chat est sur la chaise' into English, and then create a combined panorama image using this translated text and an image downloaded from 'https://www.example.com/example.jpg'",1.0,0.75,0.8571428571428571,0.0,0,0,0,0.75,0.75,0.75
20595714,I have a video 'example.mp4' and a voiceover file 'example.wav'. I want to synchronize the voiceover with the video so that the audio timing matches the visuals.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
27918285,"I have a video file called 'example.mp4' and an image file called 'example.jpg'. I want to add a voiceover to the video with the text 'This is a test voiceover.'. After that, please extract the audio from the new video, create a waveform image of the audio, stitch this waveform image to 'example.jpg', and then extract text from the stitched image.",1.0,1.0,1.0,-0.6000000000000001,0,0,0,1.0,1.0,1.0
22317789,"Hi, I have a webpage http://example.com/article that I would like to read while driving. Could you please download the text from this URL, check it for grammatical errors, correct them, and generate an audio file for me to listen?",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
23091209,I have an audio file 'example.wav' and I want to create a visual representation of it as an image.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
10029029,"I have a video file 'example.mp4'. Please adjust the playback speed according to my instructions: speed up by 1.5 times. Then, transcribe the speech from the video into text, simplify the transcription, and search for related videos on the internet.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
18506419,"I would like to create an audio file about climate change. To do so, please search for articles about 'climate change', then check their grammar, summarize them, create a video based on the summarized text, and finally extract the audio from the video.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
23650316,"Create a video that describes the process of making a delicious apple pie using the text: 'Making a delicious apple pie is quick and easy. Start by preheating your oven to 425 degrees Fahrenheit (220 degrees Celsius). Mix flour, sugar, cinnamon, and nutmeg in a large bowl. Add apple slices and mix until well combined. Place the mixture in a pie dish lined with pie crust, then add the top crust. Cut slits in the top crust and bake for 40-45 minutes, or until the crust is golden brown.'",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
15426934,"I have an image (example.jpg) containing text describing a scene. I would like to create a video based on the described scene and also have an audio file extracted from that video. Please first extract the text from the image, then paraphrase it, generate a video accordingly, and finally extract the audio from the resulting video.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
33930600,"I need to turn the speech from example.wav audio file into a video format, with an intermediate image created by transcribing the audio to text and using the text to create the image.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
15702513,"I want to create an image of a peaceful landscape with a river and sunrise based on the following description: 'A beautiful serene landscape with a river flowing through it and the sun rising in the background, reflecting its golden rays on the water surface. The sky is filled with shades of orange, pink, and purple.' The final image should be saved as 'landscape_example.jpg'.",1.0,1.0,1.0,-0.5,0,0,0,1.0,0.5,0.6666666666666666
27428242,"I have a text in a foreign language and I'd like to understand the important keywords. Please help me extract the key phrases, translate them into English, and correct any grammar errors. Here is the text: 'Lorem ipsum dolor sit amet, consectetur adipiscing elit. Curabitur aliquam ipsum sit amet semper.'",1.0,1.0,1.0,0.33333333333333337,0,0,0,1.0,1.0,1.0
89932753,"I would like to have a summarized list of topics related to climate change and also generate an image for each topic. Please use the following text as input: 'Climate change refers to long-term shifts in temperatures and weather patterns. These shifts may be natural, such as through variations in the Earth's orbit, or they may be caused by human activities, such as the burning of fossil fuels and deforestation.'",1.0,0.5,0.6666666666666666,-1.0,0,0,0,0.5,0.5,0.5
19289200,Extract the URL from the following text: 'Check out this website: https://www.example.com for more information on the topic.',1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
24690646,"Please help me summarize the following text: 'The history of the United States, a country in North America, started with the arrival of Native Americans in the United States from before 15,000 B.C. Numerous indigenous cultures formed, and many disappeared before 1500. The arrival of Christopher Columbus in the year 1492 started the European colonization of the Americas. Most colonies were formed after 1600, and the early records and writings of John Winthrop make the United States the first nation whose most distant origins are fully recorded.'",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
28282379,I have a video about productivity hacks (example.mp4). I want to add a voiceover to the video related to the generated list of topics and then transcribe the speech in the video to text.,0.5,0.6666666666666666,0.5714285714285715,-1.25,0,0,0,0.6,0.75,0.6666666666666665
31368310,"I recently wrote an article about the importance of mental health, and I want to make sure it's grammatically correct, generate some related topics for further discussion, and analyze the sentiment of those topics. Here's my article text: 'Mental health is essentiel for eveyone. We must prioritize our well-being and support those struggled with mental health issues. Let's breake the stigma surrounding mental health.'",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
21872845,"I have an example.wav audio file, and I'd like to apply a reverb effect to it. After that, please transcribe the speech from the modified audio file into text and finally, extract any URLs present in the transcribed text.",1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
25548534,Please combine the audio file 'example1.wav' and the audio file 'example2.wav' into a single output file,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
26662211,I have a foreign article URL 'example.com/article' and I need the sentiment analysis of its content translated into English.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
25434525,I want to find articles that discuss recent AI advancements,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
12701209,I need to synchronize the narration in the audio file 'example.wav' with the visuals in the video 'example.mp4'.,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0
16196447,"Please help me to correct and simplify this text: 'It's rare, nevertheless, sometimes it occurs, when somebody struggle to paraphrase a complex statement for easier understanding in rapid manner.'",0.6666666666666666,1.0,0.8,-0.33333333333333326,0,0,0,0.6666666666666666,1.0,0.8
